,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,label
0,0.4193528543307092,0.5668671337342672,0.43989911417322847,0.6351292702585413,1.0711874999999997,1.0151171579743006,1.1608750000000008,1.151486520534138,1.4877413617886162,1.6406087408949026,1.7058561991869903,1.853537981269509,0.9887750161044286,0.9826979452164708,0.987902700022945,0.9796081025696496,0.9484077740522502,0.9533744366663236,0.9396340126694369,0.9419716463941434,0.901349737654035,0.8812393630539274,0.8719193755321445,0.8505743660243439,0.4733636811023624,0.7270754541509085,0.5094119094488191,0.856965713931428,2.1653125,1.949231544469638,2.5284999999999997,2.4263668430335072,4.111089939024382,4.912981269510927,5.3436864837398295,6.183012486992711,0.1656219296676413,0.1478624967771895,0.16203941645244255,0.14202448262793993,0.11622934964435616,0.11765189815032055,0.11129632111507556,0.1118646104756602,0.10227179065527701,0.09671701847395128,0.09491125324554704,0.09310942027597871,0.795715970935618,0.7324273553524477,0.7869582995599813,0.7043230919041025,0.5650658510150421,0.5801049471917822,0.5421683312950965,0.5421599669358769,0.47276557635456756,0.44601593191485783,0.4337599567923537,0.4130825123594796,0.02743062358683312,0.021863317953184375,0.026256772484248108,0.020170953665734008,0.013509261718749995,0.013841969138373402,0.012386871093750014,0.012513691076871185,0.010459519163836806,0.009354181662490635,0.009008145992640363,0.008669364144128836,cegla
1,0.44383612204724443,0.5932791865583736,0.49052657480315043,0.712257424514849,1.1760624999999998,1.0724993701184165,1.3319999999999994,1.3086419753086402,1.678798272357723,1.7907127991675313,2.0085111788617898,2.1977757544224756,0.9929996693404773,0.9889232546228273,0.9914482058060062,0.9852011191837404,0.9660793396111932,0.9688892559611942,0.9513572979889685,0.9551332020737364,0.9326590232081874,0.9135972630941651,0.8886306683517636,0.872191938652227,0.5025221456692914,0.7891995783991577,0.6085137795275603,1.0543741087482175,2.4421874999999997,2.202758881330307,3.4058749999999955,3.17661879566641,4.866425304878039,6.034469302809563,7.664253048780498,8.92722424557753,0.15794368067283618,0.14409166959805123,0.1551604726424817,0.1339850580845169,0.10804058301455524,0.11489817889546312,0.1067317204782626,0.10562559170627593,0.09446154568769534,0.0958197938870213,0.092167116440279,0.08796058647884879,0.7839418567623899,0.7228076854343752,0.7664572718851309,0.6777042223767702,0.532347859392197,0.5687569086308574,0.5104217760031852,0.5125382574682293,0.4341223279986254,0.43243724389972454,0.4030493128214424,0.37948495105156405,0.024946206264482844,0.02076240924755396,0.02407477227063831,0.01795199578991137,0.011672767578125003,0.013201591513493849,0.01139166015624998,0.011156765623300906,0.008922983613708553,0.009181432900551246,0.008494777352915947,0.007737064773703037,cegla
2,0.44672736220472475,0.6779093558187124,0.5258981299212605,0.6911773823547653,1.1719375000000012,1.2315444696397055,1.4005625000000013,1.2564877802972987,1.6889608739837396,2.077718522372526,2.0853658536585336,2.085132674297608,0.9901699114254626,0.9802010216914142,0.9864223907269384,0.9802526610629737,0.9520503826904448,0.9409118952233337,0.92190346144137,0.9417607393520708,0.901793901265225,0.8301046180403912,0.8229513731009588,0.8375323441972405,0.5093503937007879,1.0212660425320867,0.7007258858267731,1.018662037324077,2.4849375000000005,3.0296044343663278,3.9764374999999927,2.986646510456025,5.091272865853647,8.562890218522382,8.85048272357721,8.192702913631646,0.15575296628396612,0.13552650629180332,0.1514511032742213,0.1343504419274192,0.10649860621153696,0.10684335587680265,0.10391592530141862,0.1052706825268993,0.09156041295798958,0.087245600451341,0.08945033502838463,0.08614075722721629,0.7828615455873442,0.6940390457324883,0.7541352221915412,0.6863273788673057,0.5356839121920345,0.5369800027417378,0.5050628319251849,0.5241975414066505,0.43477539796704,0.3994334070780302,0.40282751330051725,0.3910646411908497,0.024258986506254288,0.018367433907662205,0.022937436682978846,0.01805004124609284,0.011341953125000019,0.011415502695017097,0.010798519531250014,0.011081916599679224,0.008383309221037588,0.007611794798115033,0.008001362436690255,0.0074202300556782145,cegla
3,0.44125246062992185,0.6224812449624912,0.4693036417322837,0.6435612871225742,1.1509999999999998,1.113252708490802,1.218062500000001,1.1682413706223196,1.6584730691056881,1.7929240374609805,1.7752794715447124,1.9483610822060367,0.9745289901968112,0.9585250900506365,0.9726883360803578,0.9547792156623076,0.8725783173017613,0.8839871024408943,0.8607154176400322,0.8671075460542536,0.734968340055994,0.6924590862131822,0.7024461737506222,0.6243903288228764,0.514702263779528,0.8329096658193326,0.5539493110236227,0.9083018166036331,2.527750000000002,2.292139077853354,2.7903124999999984,2.627928949357511,5.190358231707319,5.892819979188349,5.9019308943089355,7.232960457856401,0.20676481114278,0.18177809366634157,0.20137413372975144,0.1810568221530475,0.1427820810054608,0.1443986663996462,0.13971135842112112,0.14375130091413593,0.12341334387403252,0.12085324462859434,0.12102515449909745,0.11805333030642483,0.7867100654238071,0.7096423097823572,0.7737669850269004,0.7043385779079246,0.5464321924225275,0.5530423719499329,0.5307415863017014,0.5455357938971369,0.44473702943824805,0.42445449643738115,0.4293677989849421,0.4056393791150193,0.042751687126909486,0.03304327533696925,0.040551541735407814,0.03278157284816027,0.02038672265624997,0.020850974857996314,0.01951926367187497,0.02066443651450646,0.0152308534461702,0.014605506737258866,0.014647088021530408,0.013936588796437843,cegla
4,0.4283956692913383,0.5783371566743136,0.3994217519685038,0.5775931551863108,1.1337500000000007,1.0461073318216159,1.0560625,1.045666414714033,1.648119918699188,1.739984391259104,1.5546239837398375,1.733285639958377,0.974623133468219,0.9614536908621942,0.9765943696002638,0.9601879234247177,0.8763642039272567,0.8937178091235564,0.892640689536398,0.8904242747344361,0.7479928222915575,0.7161132227289486,0.7766822985199165,0.712602995165768,0.482037401574803,0.7289974579949169,0.4430979330708664,0.7529295058590121,2.349249999999997,1.9994960947341875,2.0096874999999996,2.0614134542705944,4.802591463414634,5.271852237252855,4.106326219512196,5.338124349635794,0.2062518270433837,0.18493500042901775,0.21128254646165257,0.1853939211287319,0.14242204556352916,0.1464224668933968,0.14602469959094244,0.14678910862184255,0.12268520385975015,0.12067609012603482,0.12499642554553281,0.12051649686180087,0.7911663385826768,0.7258536870014919,0.804648057549791,0.7285158769412562,0.5450834736038319,0.5682159162271203,0.5624152765378495,0.5723530673530666,0.4368511475572366,0.42458294002913577,0.4471018595983016,0.4294402529214031,0.04253981615873387,0.0342009543836808,0.04464031443932037,0.03437090599148646,0.020284039062499974,0.02143953881114788,0.021323212890624988,0.02154704240999509,0.015051659246108455,0.01456271872810688,0.015624106399159928,0.014524226015840459,cegla
5,0.46389025590551203,0.6266352532705065,0.4330093503937007,0.6266972533945067,1.2318125000000006,1.1480221718316952,1.168437500000001,1.144368858654572,1.7742632113821146,1.957466181061396,1.746824186991867,1.900299167533818,0.974865956166511,0.9590313833744993,0.9759824723711812,0.9604706616419313,0.8725090088604331,0.880604250285257,0.8785273429959434,0.8882078672908078,0.7417947076219366,0.6633725491845908,0.7337191484283399,0.7030666639470734,0.526759350393701,0.850455700911402,0.49907726377952777,0.820261640523281,2.671312499999999,2.456286218190978,2.4791875000000023,2.296926177878554,5.417428861788613,6.839229968782521,5.364710365853654,6.010340790842867,0.20208397465192418,0.18281588951309508,0.2094561627894655,0.18175487305490165,0.13819576100363934,0.14396583282644,0.14308687401584042,0.14284867197625334,0.11961507344619468,0.11708391902757388,0.12202795245633122,0.11714046915165612,0.7743417814960635,0.7089593826246477,0.7900934315655397,0.7059465413048475,0.5189722097040474,0.5467941145812291,0.5366894437140755,0.5372654043522381,0.4175928794348542,0.39569609153678625,0.4226031717264295,0.3912690520962311,0.04083793281111954,0.03342164945846419,0.043871884130487065,0.03303483387920341,0.019098068359375005,0.020726161021410467,0.020473853515624984,0.020405743085379225,0.014307765795538548,0.013708644094855478,0.014890821180684632,0.013721889513070098,cegla
6,0.43307086614173235,0.6108872217744434,0.43854576771653603,0.6169012338024679,1.1525625000000006,1.1191735953640707,1.1837499999999996,1.1282438901486513,1.6782266260162568,1.8802029136316327,1.7632748983739812,1.8929500520291356,0.9762844355143278,0.9611682295414422,0.9755040907544814,0.9589259303497929,0.88192141111683,0.8870098568587202,0.867544288495999,0.8784505289142487,0.7555361142366982,0.6736555700619413,0.7000627222972065,0.6516537647363199,0.50123031496063,0.7996155992311991,0.5044906496062999,0.8458056916113837,2.4981875000000007,2.2683295540438397,2.597249999999999,2.4402872260015056,5.189151422764218,6.27198231009364,5.641323678861784,6.689386056191461,0.21262617756085042,0.18815767967613795,0.2120775018930637,0.1880327664401702,0.14670639258396329,0.14856385049724946,0.14540043710173287,0.14897998411406768,0.12675126861944455,0.12150331659243616,0.12476074591674129,0.12273991439244251,0.7902718272348306,0.7133305877471484,0.7872955506021315,0.7140835871007686,0.5463325904940084,0.5480983134764642,0.5355284664153159,0.5549171794652431,0.44440550097260656,0.40528362853756084,0.42582364694926583,0.4138698144106936,0.04520989138413829,0.035403312421108134,0.04497686680920244,0.0353563212551436,0.021522765624999957,0.02207121767456909,0.021141287109374973,0.022195035666627855,0.016065884096638592,0.014763055942961772,0.015565243721701679,0.015065086585064119,cegla
7,2.8353838582677136,3.3430466860933805,2.0492741141732265,3.161200322400651,5.598062499999983,5.088435374149625,4.003687499999991,5.029604434366317,5.1733358739837305,5.913501560874088,3.8476244918699156,5.62870707596253,0.6876886168280628,0.5369705321290836,0.8212587686247863,0.5995267318169334,-0.09826332238588734,-0.00625160923099491,0.36264734625682943,0.07068071957494104,0.033916309600587745,-0.24195617494536142,0.44666424653299935,-0.0979245050591442,13.749630905511834,20.40858081716169,7.907787893700805,17.648645297290606,48.41093749999989,44.38510959939506,28.248062499999897,40.9685059208867,42.58644563008122,55.01716961498446,24.586318597560975,48.583181581685714,0.07660550940234342,0.07302423718283933,0.08970003337352503,0.07381874426462595,0.06420316873021127,0.06512451653487339,0.06794615285282879,0.06413156582469115,0.06407561439383282,0.06469317917944055,0.06795439900969895,0.06366660311778244,0.29600856877836845,0.27009831574936743,0.3923080333122009,0.2787477735736147,0.1530017103464673,0.18316650289297204,0.2287577397901695,0.17533339251457333,0.17182770136184203,0.15073812069950246,0.22746724487287198,0.15170700650916746,0.005868404070792526,0.005332539216135574,0.008046095987211503,0.005449207004806248,0.004122046874999979,0.004241202653900997,0.004616679687499975,0.004112857735126693,0.004105684359947155,0.0041852074323432,0.004617800344769374,0.004053436352557225,material
8,3.0362327755905523,3.6174592349184786,2.30462598425197,3.442928885857781,6.0448124999999955,5.536029226505378,4.417687499999986,5.409674981103524,5.444994918699182,6.259495317377719,4.147230691056899,6.153290842871996,0.7289516874727138,0.5865396706840853,0.823096702221902,0.6248494735698511,0.02242661418424826,0.09018208058009258,0.38476208079035595,0.1403269654456582,0.1662740060141485,-0.10274959602529485,0.4768466770116514,-0.027461929498318435,15.431163877952788,23.56773513547033,10.063484251968525,21.389484778969635,55.733437499999916,51.95729402872217,35.01831249999996,49.102166792642706,47.6859756097561,63.04123309053084,29.77375508130075,58.73003381893866,0.06906916033059618,0.06546825582183288,0.08041031892212794,0.06665659253507919,0.056000418525221765,0.05732970951689805,0.06094338112646024,0.05718077701311937,0.05656858474327223,0.05623824913001446,0.06169256891050855,0.05576142052309314,0.2754442061195254,0.25347704515320907,0.3636033279500127,0.2626422549339561,0.13966830980555603,0.16708708025711105,0.21375518556830084,0.17174959407307291,0.1633261924668235,0.14524480606424092,0.22055727794854124,0.14126776729280377,0.004770548908773601,0.004286092520352954,0.0064658193891583265,0.0044431013283875755,0.003136046875000001,0.0032866955932919113,0.0037140957031249907,0.0032696412598240804,0.0032000047798567714,0.003162740665209572,0.0038059730587778457,0.0031093360187532328,material
9,3.3413508858267673,3.674251348502702,1.9876968503937023,3.7193254386508805,6.271562499999997,5.804862685815027,4.158562499999991,5.849836230788584,5.496760670731713,6.632609261186264,4.237995426829253,6.364854318418312,0.6914777482973493,0.6015290352480965,0.8824216165440152,0.6104323015337985,0.03582485406653689,0.06669413198839468,0.5121158626530019,0.09539180918261715,0.20499201763699182,-0.15631272559220385,0.5063304120866341,-0.012339417159607291,19.212290846456714,24.844689689379383,7.340182086614193,24.289478578957155,60.35293749999997,58.43499622071004,30.524187499999957,56.656840513982985,49.16152184959351,72.25604838709688,30.908473069105643,63.35574921956299,0.06539510286200281,0.06405456027427221,0.08467494679705369,0.06302784525922842,0.05249270782689733,0.054480059858387817,0.06072597904727432,0.05349513858221761,0.05445157149996286,0.053353435217848744,0.059522157967477535,0.052513395774248864,0.26677813297216774,0.26035174826179863,0.4050006731354243,0.24971189758529957,0.13745601487498663,0.16710381718359849,0.2325222258184743,0.16235905489821031,0.16838681164037259,0.14316396966335204,0.21990206554248437,0.14121532276673057,0.004276519478331928,0.004102986691930372,0.007169846615083872,0.003972509278021242,0.002755484375000008,0.0029680769221735195,0.00368764453125,0.0028617298519306674,0.002964973638815568,0.0028465890495451827,0.0035428872891053497,0.0027576567357428987,material
